Chromosome Start End Name Initial_Abundance New_Abundance Absolute_Difference Relative_Difference(%)
chr14 21865961 21866131 CHD8_Exon27_NM_020920.4 1429.30 2.62 1426.68 99.816693
chr7 151847964 151848112 KMT2C_Exon51_NM_170606.3 2059.40 3.78 2055.62 99.816451
chr19 2193667 2193802 DOT1L_Exon6_NM_032482.3 1231.08 2.26 1228.82 99.816421
chr6 41908669 41908757 CCND3_Exon1_NM_001287427.1 1611.46 2.96 1608.5 99.816316
chr3 69986952 69987220 MITF_Exon3_NM_001354606.2 1478.30 2.72 1475.58 99.816005
chr9 101906993 101907190 TGFBR1_Exon5_NM_001130916.3 1532.26 2.82 1529.44 99.815958
chr1 27094260 27094510 ARID1A_Exon11_NM_139135.4 1422.28 2.62 1419.66 99.815789
chr16 68855883 68856148 CDH1_Exon11_NM_001317184.2 1419.84 2.62 1417.22 99.815472
chr9 5069904 5070072 JAK2_Exon11_NM_001322195.1 1299.90 2.40 1297.5 99.81537
chr13 32948582 32948688 BRCA2_Intron20_NM_000059.3 1796.28 3.32 1792.96 99.815174
chr17 66526397 66526610 PRKAR1A_Exon11_NM_001278433.1 2001.86 3.70 1998.16 99.815172
chr7 151932881 151933038 KMT2C_Exon16_NM_170606.3 2659.80 4.92 2654.88 99.815024
chr18 61304932 61305377 SERPINB4_Exon8_NM_002974.4 2312.02 4.28 2307.74 99.81488
chr4 155278370 155278476 DCHS2_Intron4_NM_001358235.2 1382.82 2.56 1380.26 99.814871
chrX 53579251 53579422 HUWE1_Exon63_NM_031407.7 1112.56 2.06 1110.5 99.814841
chr5 98233939 98234158 CHD1_Exon9_NM_001270.2 1673.74 3.10 1670.64 99.814786
chr1 243727001 243727170 AKT3_Exon9_NM_181690.2 1400.04 2.60 1397.44 99.814291
chr18 61306847 61307030 SERPINB4_Exon6_NM_002974.4 1959.18 3.64 1955.54 99.814208
chrX 47044820 47045049 RBM10_Exon20_NM_001204468.1 1041.82 1.94 1039.88 99.813787
chr14 21871155 21871391 CHD8_Exon18_NM_020920.4 1492.16 2.78 1489.38 99.813693
chr4 55953753 55953945 KDR_Exon27_NM_002253.3 1426.64 2.66 1423.98 99.813548
chr16 23632662 23632819 PALB2_Exon10_NM_024675.4 1467.10 2.74 1464.36 99.813237
chr1 78428434 78428635 FUBP1_Exon14_NR_146540.2 1798.10 3.36 1794.74 99.813136
chr2 25498348 25498432 DNMT3A_Exon5_NR_135490.2 1025.72 1.92 1023.8 99.812814
chrX 44969303 44969514 KDM6A_Exon26_NM_001291421.1 1106.00 2.08 1103.92 99.811935
chr11 118380642 118380853 KMT2A_Exon30_NM_001197104.1 1562.08 2.94 1559.14 99.811789
chr15 38591553 38591768 SPRED1_Exon2_NM_152594.3 1763.84 3.32 1760.52 99.811774
chr9 98247946 98248176 PTCH1_Exon3_NM_001083607.2 1688.00 3.18 1684.82 99.811611
chrX 40996036 40996295 USP9X_Exon6_NM_001039591.3 1081.48 2.04 1079.44 99.81137
chr12 422201 422380 KDM5A_Exon20_NM_001042603.3 1494.72 2.82 1491.9 99.811336
chr6 100382338 100382386 MCHR2_Exon5_NM_001040179.2 211.52 0.40 211.12 99.810893
chr8 90949233 90949323 NBN_Exon15_NM_002485.4 1924.76 3.64 1921.12 99.810886
chr5 112090567 112090742 APC_Exon2_NM_001354895.2 1384.44 2.62 1381.82 99.810754
chr4 155160301 155160474 DCHS2_Exon19_NM_001358235.2 1225.16 2.32 1222.84 99.810637
chr9 27229135 27229250 TEK_Exon21_NM_001290078.1 1266.86 2.40 1264.46 99.810555
chr2 46605775 46605926 EPAS1_Exon11_NM_001430.5 1306.62 2.48 1304.14 99.810197
chr13 72049817 72050001 DACH1_Exon6_NM_080760.5 1494.90 2.84 1492.06 99.810021
chr10 96609634 96609855 CYP2C19_Exon8_NM_000769.4 1315.24 2.50 1312.74 99.809921
chr7 151919065 151919171 KMT2C_Exon22_NM_170606.3 1896.60 3.62 1892.98 99.809132
chr22 29440747 29440898 ZNRF3_Exon5_NM_001206998.2 1590.06 3.04 1587.02 99.808812
chr3 168806767 168806991 MECOM_Exon16_NM_001105077.3 1356.62 2.60 1354.02 99.808347
chr11 77934437 77934742 GAB2_Exon6_NM_012296.3 1387.32 2.66 1384.66 99.808263
chr17 29556022 29556503 NF1_Exon21_NM_000267.3 1866.72 3.58 1863.14 99.80822
chr1 158636085 158636307 SPTA1_Exon16_NM_003126.4 1414.14 2.72 1411.42 99.807657
chr10 123239074 123239204 FGFR2_Exon15_NM_001144914.1 1341.20 2.58 1338.62 99.807635
chr5 38996900 38997004 RICTOR_Exon6_NM_001285439.2 1308.74 2.52 1306.22 99.807448
chr11 118390312 118390527 KMT2A_Exon32_NM_001197104.1 1598.78 3.08 1595.7 99.807353
chr16 2120436 2120599 TSC2_Exon16_NM_001318829.1 1203.28 2.32 1200.96 99.807194
chr1 226567253 226567362 PARP1_Exon11_NM_001618.4 1353.18 2.62 1350.56 99.806382
chr3 121228387 121228570 POLQ_Exon12_NM_199420.4 1331.30 2.58 1328.72 99.806204
chr2 25469468 25469665 DNMT3A_Exon10_NR_135490.2 1351.82 2.62 1349.2 99.806187
chr7 106524579 106524731 PIK3CG_Exon9_NM_001282427.2 1485.86 2.88 1482.98 99.806173
chr1 163309150 163309287 NUF2_Exon8_NM_031423.4 1194.78 2.32 1192.46 99.805822
chr4 155312315 155312449 DCHS2_Intron2_NM_001358235.2 1434.68 2.80 1431.88 99.804835
chr17 59878593 59878855 BRIP1_Exon8_NM_032043.3 1913.92 3.74 1910.18 99.80459
chrX 70601572 70601789 TAF1_Exon9_NM_138923.3 1146.30 2.24 1144.06 99.804589
chr1 10327417 10327636 KIF1B_Exon6_NM_183416.4 1431.74 2.80 1428.94 99.804434
chr7 74162331 74162473 GTF2I_Exon22_NM_001518.5 2196.18 4.30 2191.88 99.804205
chr11 108172354 108172536 ATM_Exon35_NM_000051.3 1457.42 2.86 1454.56 99.803763
chr19 11134986 11135134 SMARCA4_Exon21_NM_001128847.3 1007.50 1.98 1005.52 99.803474
chr19 1222963 1223191 STK11_Exon8_NM_000455.5 1433.14 2.82 1430.32 99.803229
chr12 65456240 65456376 WIF1_Exon7_NM_007191.5 1611.92 3.18 1608.74 99.80272
chr12 21626464 21626596 RECQL_Exon12_NM_002907.4 1469.64 2.90 1466.74 99.802673
chr19 52723421 52723522 PPP2R1A_Exon11_NM_014225.6 1296.72 2.56 1294.16 99.802579
chr5 131930540 131930756 RAD50_Exon12_NM_005732.4 1629.94 3.22 1626.72 99.802447
chr22 30069237 30069495 NF2_Exon12_NM_000268.3 1313.88 2.60 1311.28 99.802113
chr7 6022434 6022642 PMS2_Exon12_NM_001322005.2 1644.98 3.26 1641.72 99.801821
chr4 55569869 55570078 KIT_Exon5_NM_001093772.1 1311.64 2.60 1309.04 99.801775
chr12 133215690 133215904 POLE_Exon40_NM_006231.4 987.78 1.96 985.82 99.801575
chr12 111884908 111885043 SH2B3_Exon5_NM_005475.3 1642.92 3.26 1639.66 99.801573
chr15 99456252 99456531 IGF1R_Exon8_NM_001291858.2 1266.32 2.52 1263.8 99.800998
chr17 27804658 27804744 TAOK1_Exon5_NM_025142.1 653.24 1.30 651.94 99.800992
chr16 50362559 50362675 BRD7_Exon9_NM_001173984.3 1634.68 3.26 1631.42 99.800573
chr16 2133675 2133837 TSC2_Exon30_NM_001318829.1 1363.44 2.72 1360.72 99.800505
chr8 71128874 71129000 NCOA2_Exon3_NM_001321712.2 2134.78 4.26 2130.52 99.800448
chr8 90996732 90996809 NBN_Exon1_NM_002485.4 2148.90 4.30 2144.6 99.799898
chr15 91298020 91298188 BLM_Exon5_NM_001287247.2 1269.34 2.54 1266.8 99.799896
chr1 158624380 158624558 SPTA1_Exon21_NM_003126.4 1386.24 2.78 1383.46 99.799458
chr22 39380059 39380256 APOBEC3B_Exon2_NM_001270411.2 1585.60 3.18 1582.42 99.799445
chr19 45871867 45872021 ERCC2_Exon5_NM_000400.3 1473.48 2.96 1470.52 99.799115
chr2 190656515 190656687 PMS1_Exon2_NM_001289409.1 1691.04 3.40 1687.64 99.79894
chrX 53227925 53228090 KDM5C_Exon16_NM_001353981.2 1307.86 2.64 1305.22 99.798144
chr3 176743265 176743332 TBL1XR1_Exon16_NM_001321193.2 1366.52 2.76 1363.76 99.798027
chrX 128599800 128599959 SMARCA1_Exon22_NM_003069.5 1492.18 3.02 1489.16 99.797612
chr11 85975193 85975325 EED_Exon7_NM_001330334.1 1677.96 3.40 1674.56 99.797373
chr1 243652295 243652462 SDCCAG8_Exon18_NM_001350247.1 1123.20 2.28 1120.92 99.797009
chr1 204513642 204513832 MDM4_Exon6_NM_001278517.1 1207.98 2.46 1205.52 99.796354
chr17 40474279 40474532 STAT3_Exon21_NM_213662.2 1590.22 3.24 1586.98 99.796255
chr3 52436597 52436710 BAP1_Exon16_NM_004656.4 1931.64 3.94 1927.7 99.796028
chr18 20572833 20572881 RBBP8_Exon11_NM_002894.3 490.02 1.00 489.02 99.795927
chr1 39788561 39788700 MACF1_Exon32_NM_012090.5 1605.66 3.28 1602.38 99.795723
chr20 39750625 39750815 TOP1_Exon20_NM_003286.4 1877.98 3.84 1874.14 99.795525
chr17 40363981 40364228 STAT5B_Exon13_NM_012448.4 1425.08 2.92 1422.16 99.795099
chrX 128631801 128632068 SMARCA1_Exon11_NM_003069.5 1356.72 2.78 1353.94 99.795094
chrX 70341156 70341307 MED12_Exon6_NM_005120.3 1267.74 2.60 1265.14 99.794911
chr6 31948207 31948345 STK19_Exon6_NR_026717.1 1560.08 3.20 1556.88 99.794882
chrX 15833779 15834033 ZRSR2_Exon8_NM_005089.3 954.60 1.96 952.64 99.794678
chr13 32946405 32946466 BRCA2_Intron20_NM_000059.3 1821.04 3.74 1817.3 99.794623
chr17 56432283 56432367 RNF43_Exon10_NM_001305544.2 1733.20 3.56 1729.64 99.7946
chr5 176522513 176522744 FGFR4_Exon13_NM_001354984.2 1421.48 2.92 1418.56 99.79458
chr12 121426615 121426855 HNF1A_Exon2_NM_001306179.2 1177.72 2.42 1175.3 99.794518
chr6 32168587 32168803 NOTCH4_Exon23_NM_004557.4 1673.14 3.44 1669.7 99.794399
chrX 70356110 70356525 MED12_Exon37_NM_005120.3 874.48 1.80 872.68 99.794163
chr5 228279 228468 SDHA_Exon5_NM_001294332.1 1427.68 2.94 1424.74 99.794072
chr11 1013435 1013653 MUC6_Exon33_NM_005961.3 890.74 1.84 888.9 99.79343
chr8 67525033 67525093 MYBL1_Exon1_NM_001080416.4 2021.04 4.18 2016.86 99.793176
chr20 39798076 39798186 PLCG1_Exon23_NM_182811.2 1769.44 3.66 1765.78 99.793155
chr2 215609770 215609903 BARD1_Exon9_NM_000465.4 1429.84 2.96 1426.88 99.792984
chrX 53432682 53432908 SMC1A_Exon10_NM_006306.4 1436.88 2.98 1433.9 99.792606
chr4 143158996 143159184 INPP4B_Exon13_NM_003866.3 944.76 1.96 942.8 99.79254
chr13 26971269 26971382 CDK8_Exon8_NM_001346501.2 1165.78 2.42 1163.36 99.792414
chrX 96185711 96185862 DIAPH2_Exon10_NM_007309.3 866.96 1.80 865.16 99.792378
chr16 2647196 2647238 PDPK1_Exon10_NM_031268.6 1691.78 3.52 1688.26 99.791935
chr9 131328999 131329276 SPTAN1_Exon2_NM_001195532.2 1440.66 3.00 1437.66 99.791762
chr5 55265357 55265703 IL6ST_Exon4_NM_002184.4 1621.34 3.38 1617.96 99.79153
chr22 24133922 24134101 SMARCB1_Exon2_NM_001007468.3 1265.34 2.64 1262.7 99.79136
chr6 161522903 161523044 MAP3K4_Exon17_NM_001363582.1 1465.90 3.06 1462.84 99.791255
chr22 41554395 41554524 EP300_Exon18_NM_001362843.2 1426.94 2.98 1423.96 99.791162
chrX 40999888 41000044 USP9X_Exon7_NM_001039591.3 1072.30 2.24 1070.06 99.791103
chr16 30129649 30129879 MAPK3_Exon3_NM_002746.3 1321.04 2.76 1318.28 99.791074
chr1 65312311 65312439 JAK1_Exon15_NM_001320923.1 1405.48 2.94 1402.54 99.790819
chr22 36723485 36723553 MYH9_Exon4_NM_002473.5 1480.80 3.10 1477.7 99.790654
chr6 152419846 152420121 ESR1_Exon10_NM_001122742.1 1239.76 2.60 1237.16 99.790282
chr1 226564788 226565024 PARP1_Exon13_NM_001618.4 1220.62 2.56 1218.06 99.790271
chrX 31462577 31462764 DMD_Exon17_NM_004021.3 867.16 1.82 865.34 99.790119
chrX 41029227 41029508 USP9X_Exon19_NM_001039591.3 997.90 2.10 995.8 99.789558
chr2 190660474 190660697 PMS1_Exon3_NM_001289408.1 1879.88 3.96 1875.92 99.789348
chr12 475079 475290 KDM5A_Exon4_NM_001042603.3 1517.90 3.20 1514.7 99.789182
chr1 6246711 6246896 RPL22_Exon4_NM_000983.4 1527.08 3.22 1523.86 99.78914
chr6 117715304 117715529 ROS1_Exon10_NM_002944.2 1508.02 3.18 1504.84 99.789127
chr19 15302535 15302698 NOTCH3_Exon5_NM_000435.3 1421.36 3.00 1418.36 99.788935
chr5 38962396 38962483 RICTOR_Exon19_NM_001285439.2 785.58 1.66 783.92 99.788691
chr17 73774655 73774824 H3-3B_Exon4_NM_005324.5 2235.46 4.74 2230.72 99.787963
chr3 178957763 178957872 PIK3CA_Exon21_NM_006218.4 858.28 1.82 856.46 99.787948
chr12 121434044 121434236 HNF1A_Exon5_NM_001306179.2 1261.02 2.68 1258.34 99.787474
chr17 15968778 15969028 NCOR1_Exon33_NM_006311.4 1635.40 3.48 1631.92 99.787208
chr16 50825448 50825621 CYLD_Exon16_NM_015247.2 1550.80 3.30 1547.5 99.787207
chr5 167895935 167896042 WWC1_Exon23_NM_015238.3 1339.88 2.86 1337.02 99.786548
chr4 84391335 84391569 ABRAXAS1_Exon5_NM_139076.3 1533.58 3.28 1530.3 99.786121
chrX 31697471 31697723 DMD_Exon10_NM_004021.3 914.90 1.96 912.94 99.785769
chr10 96535107 96535336 CYP2C19_Exon3_NM_000769.4 1405.90 3.02 1402.88 99.785191
chr13 32948351 32948503 BRCA2_Intron20_NM_000059.3 1869.90 4.02 1865.88 99.785015
chr13 103506086 103506242 BIVM-ERCC5_Exon11_NM_001204425.1 1571.06 3.38 1567.68 99.784859
chrX 70468848 70469039 ZMYM3_Exon8_NM_201599.3 1067.96 2.30 1065.66 99.784636
chr9 98218537 98218715 PTCH1_Exon19_NM_001083607.2 1547.40 3.34 1544.06 99.784154
chr2 25469899 25470047 DNMT3A_Exon9_NR_135490.2 1324.64 2.86 1321.78 99.784092
chr3 52436774 52436907 BAP1_Exon15_NM_004656.4 1656.76 3.58 1653.18 99.783916
chr5 36972026 36972163 NIPBL_Exon8_NM_015384.5 1424.02 3.08 1420.94 99.783711
chr22 29442683 29442891 ZNRF3_Exon6_NM_001206998.2 1598.44 3.46 1594.98 99.783539
chr20 39741401 39741585 TOP1_Exon14_NM_003286.4 1873.78 4.06 1869.72 99.783326
chr13 48919195 48919355 RB1_Exon4_NM_000321.2 1107.56 2.40 1105.16 99.783307
chr9 5044382 5044540 JAK2_Exon4_NM_001322195.1 1207.44 2.62 1204.82 99.783012
chr2 158622412 158622728 ACVR1_Exon9_NM_001347667.2 1151.46 2.50 1148.96 99.782884
chr13 32947783 32948278 BRCA2_Intron20_NM_000059.3 1464.04 3.18 1460.86 99.782793
chr17 40371709 40371880 STAT5B_Exon6_NM_012448.4 1344.16 2.92 1341.24 99.782764
chr22 39381796 39382116 APOBEC3B_Exon3_NM_001270411.2 892.88 1.94 890.94 99.782726
chr3 121255926 121256075 POLQ_Exon5_NM_199420.4 1325.08 2.88 1322.2 99.782655
chrX 39916387 39916594 BCOR_Exon11_NM_001123383.1 863.86 1.88 861.98 99.782372
chr19 11150113 11150249 SMARCA4_Exon30_NM_001128849.2 1156.62 2.52 1154.1 99.782124
chr5 98240580 98240822 CHD1_Exon2_NM_001270.2 1658.50 3.62 1654.88 99.78173
chrX 70609414 70609535 TAF1_Exon18_NM_138923.3 1154.20 2.52 1151.68 99.781667
chr13 103510604 103510788 BIVM-ERCC5_Exon14_NM_001204425.1 1564.74 3.42 1561.32 99.781433
chr1 227073218 227073400 PSEN2_Exon6_NM_012486.2 1180.34 2.58 1177.76 99.781419
chr9 36846819 36846946 PAX5_Exon9_NM_016734.3 1302.60 2.86 1299.74 99.780439
chr3 12626600 12626772 RAF1_Exon16_NM_001354689.3 1425.86 3.14 1422.72 99.779782
chrX 70357016 70357253 MED12_Exon39_NM_005120.3 1098.76 2.42 1096.34 99.779752
chr17 33446109 33446211 RAD51D_Exon2_NM_001142571.2 1379.62 3.04 1376.58 99.779649
chr11 69518008 69518152 FGF19_Exon2_NM_005117.3 1070.90 2.36 1068.54 99.779625
chr19 36216603 36216739 KMT2B_Exon13_NM_014727.2 1657.54 3.66 1653.88 99.779191
chrX 123210161 123210341 STAG2_Exon26_NM_001042749.2 1149.72 2.54 1147.18 99.779077
chr3 10122763 10122932 FANCD2_Exon31_NM_001018115.2 1608.82 3.56 1605.26 99.77872
chr19 2202678 2202798 DOT1L_Exon9_NM_032482.3 1255.80 2.78 1253.02 99.778627
chr5 150935884 150935983 FAT2_Exon3_NM_001447.2 1445.50 3.20 1442.3 99.778623
chr5 56183184 56183367 MAP3K1_Exon18_NM_005921.2 1788.30 3.96 1784.34 99.778561
chr7 116379983 116380158 MET_Exon4_NM_001324401.2 2047.62 4.54 2043.08 99.778279
chr8 117870570 117870717 RAD21_Exon5_NM_006265.3 1924.24 4.28 1919.96 99.777575
chrX 31224678 31224804 DMD_Exon23_NM_004021.3 862.82 1.92 860.9 99.777474
chr5 176678710 176678874 NSD1_Exon13_NM_172349.2 1446.14 3.22 1442.92 99.777338
chr11 125514386 125514558 CHEK1_Exon11_NM_001244846.1 1679.34 3.74 1675.6 99.777293
chr12 6702236 6702414 CHD4_Exon16_NM_001297553.2 1390.36 3.10 1387.26 99.777036
chr7 55231405 55231536 EGFR_Exon14_NM_201282.2 1903.56 4.26 1899.3 99.776209
chr2 39233532 39233690 SOS1_Exon17_NM_005633.3 1375.10 3.08 1372.02 99.776016
chrX 53230711 53230946 KDM5C_Exon14_NM_001353981.2 1142.16 2.56 1139.6 99.775863
chrX 15827302 15827461 ZRSR2_Exon7_NM_005089.3 882.32 1.98 880.34 99.775592
chr8 26150742 26150819 PPP2R2A_Exon1_NM_001177591.2 1852.76 4.16 1848.6 99.77547
chr2 225338941 225339113 CUL3_Exon16_NM_003590.5 1441.60 3.24 1438.36 99.77525
chr6 27777939 27777981 H3C10_Exon1_NM_003536.2 2072.62 4.66 2067.96 99.775164
chr1 6479280 6479420 HES2_Exon3_NM_019089.5 1254.16 2.82 1251.34 99.775148
chr4 153245315 153245566 FBXW7_Exon13_NM_001349798.2 1526.58 3.44 1523.14 99.77466
chr7 6017198 6017441 PMS2_Exon14_NM_001322005.2 1517.20 3.42 1513.78 99.774585
chr12 46215182 46215290 ARID2_Exon6_NM_152641.4 975.12 2.20 972.92 99.774387
chr18 45372013 45372191 SMAD2_Exon9_NM_005901.6 2155.64 4.88 2150.76 99.773617
chr7 55209958 55210150 EGFR_Exon2_NM_201282.2 2296.96 5.20 2291.76 99.773614
chr4 106180755 106180946 TET2_Exon7_NM_001127208.2 1607.64 3.64 1604.0 99.773581
chr1 46733110 46733301 RAD54L_Exon9_NM_001370766.1 1545.58 3.50 1542.08 99.773548
chr1 11167521 11167577 MTOR_Exon58_NM_004958.4 1509.88 3.42 1506.46 99.773492
chr12 25398187 25398338 KRAS_Exon2_NM_033360.4 1536.08 3.48 1532.6 99.773449
chr5 131915533 131915778 RAD50_Exon5_NM_005732.4 1552.40 3.52 1548.88 99.773254
chr1 11189774 11189915 MTOR_Exon40_NM_004958.4 1137.16 2.58 1134.58 99.773119
chrX 53224392 53224612 KDM5C_Exon21_NM_001353981.2 1187.76 2.70 1185.06 99.772681
chr2 20647206 20647837 RHOB_Exon1_NM_004040.4 1230.86 2.80 1228.06 99.772517
chr1 98205908 98206075 DPYD_Exon4_NM_000110.4 1327.32 3.02 1324.3 99.772474
chr19 50902607 50902761 POLD1_Exon3_NM_001256849.1 1326.64 3.02 1323.62 99.772357
chr1 78433290 78433370 FUBP1_Exon4_NR_146540.2 1313.84 3.00 1310.84 99.771662
chr1 46714057 46714100 RAD54L_Exon2_NM_001142548.1 1181.86 2.70 1179.16 99.771547
chr3 1444981 1445122 CNTN6_Exon21_NM_001349359.2 1208.12 2.76 1205.36 99.771546
chr1 198668672 198668853 PTPRC_Exon5_NM_002838.5 1584.52 3.62 1580.9 99.77154
chrX 123181183 123181375 STAG2_Exon9_NM_001042749.2 1093.90 2.50 1091.4 99.77146
chr18 61326612 61326781 SERPINB3_Exon4_NM_006919.3 1915.88 4.38 1911.5 99.771384
chr19 13563669 13563849 CACNA1A_Exon3_NM_001127221.1 1180.46 2.70 1177.76 99.771276
chr1 65300224 65300360 JAK1_Exon26_NM_001320923.1 1353.66 3.10 1350.56 99.770991
chr19 50916978 50917156 POLD1_Exon19_NM_001256849.1 1335.08 3.06 1332.02 99.7708
chrX 70471007 70471114 ZMYM3_Exon4_NM_201599.3 837.38 1.92 835.46 99.770713
chr5 131973752 131973935 TH2LCRR_Exon2_NR_132126.1 1482.84 3.40 1479.44 99.77071
chr5 131938971 131939201 RAD50_Exon14_NM_005732.4 1560.70 3.58 1557.12 99.770616
chr6 142706206 142706209 ADGRG6_Intron5_NM_001032395.2 1306.66 3.00 1303.66 99.770407
chr1 156813198 156813291 INSRR_Exon16_NM_014215.3 1584.78 3.64 1581.14 99.770315
chr19 11130246 11130397 SMARCA4_Exon18_NM_001128847.3 1155.34 2.66 1152.68 99.769765
chrX 53571500 53571743 HUWE1_Exon72_NM_031407.7 1049.98 2.42 1047.56 99.769519
chr6 20490378 20490681 E2F3_Exon7_NM_001949.5 1290.22 2.98 1287.24 99.769032
chr3 52441953 52442113 BAP1_Exon5_NM_004656.4 1532.58 3.54 1529.04 99.769017
chr11 108200920 108201168 ATM_Exon50_NM_000051.3 1607.40 3.72 1603.68 99.76857
chr9 115806396 115806443 ZFP37_Exon4_NM_001282515.2 397.52 0.92 396.6 99.768565
chr1 16464749 16464945 EPHA2_Exon4_NM_004431.5 1900.26 4.40 1895.86 99.768453
chrX 70613896 70614115 TAF1_Exon22_NM_138923.3 1105.50 2.56 1102.94 99.768431
chr10 114921317 114921364 TCF7L2_Exon14_NM_001198527.2 1716.26 3.98 1712.28 99.7681
chr5 56161635 56161824 MAP3K1_Exon6_NM_005921.2 1593.60 3.70 1589.9 99.767821
chr3 119642199 119642350 GSK3B_Exon4_NM_002093.4 1410.96 3.28 1407.68 99.767534
chrX 47032506 47032616 RBM10_Exon5_NM_001204468.1 791.38 1.84 789.54 99.767495
chr13 20641358 20641550 ZMYM2_Exon21_NM_001353159.1 1513.86 3.52 1510.34 99.767482
chr6 108984637 108986078 FOXO3_Exon3_NM_201559.3 1503.96 3.50 1500.46 99.767281
chr1 226549140 226549262 PARP1_Exon23_NM_001618.4 1220.08 2.84 1217.24 99.767228
chr12 112926807 112926999 PTPN11_Exon13_NM_002834.4 1294.68 3.02 1291.66 99.766738
chr5 37001070 37001200 NIPBL_Exon14_NM_015384.5 1842.70 4.30 1838.4 99.766647
chr7 148512577 148512658 EZH2_Exon13_NM_001203249.2 2396.70 5.60 2391.1 99.766345
chr5 86665609 86665737 RASA1_Exon12_NM_002890.3 1136.78 2.66 1134.12 99.766006
chr9 131377890 131378139 SPTAN1_Exon39_NM_001195532.2 1410.02 3.30 1406.72 99.765961
chrX 39914600 39914786 BCOR_Exon12_NM_001123383.1 844.18 1.98 842.2 99.765453
chr9 131339610 131339805 SPTAN1_Exon8_NM_001195532.2 1662.36 3.90 1658.46 99.765394
chr2 25982330 25982534 ASXL2_Exon9_NM_018263.6 1669.00 3.92 1665.08 99.765129
chr3 89478235 89478337 EPHA3_Exon12_NM_005233.6 944.92 2.22 942.7 99.765059
chr3 69998181 69998339 MITF_Exon6_NM_001354606.2 1335.86 3.14 1332.72 99.764945
chr19 2216259 2216784 DOT1L_Exon20_NM_032482.3 1368.90 3.22 1365.68 99.764775
chr2 111909378 111909448 BCL2L11_Exon4_NM_001204107.1 1623.42 3.82 1619.6 99.764694
chr2 29917695 29917900 ALK_Exon3_NM_004304.5 1103.80 2.60 1101.2 99.76445
chrX 32486594 32486847 DMD_Exon23_NM_000109.4 840.58 1.98 838.6 99.764448
chr6 149997375 149997522 LATS1_Exon8_NM_001350339.2 1323.98 3.12 1320.86 99.764347
chr1 198701588 198701705 PTPRC_Exon17_NM_080921.3 949.68 2.24 947.44 99.764131
chr2 209104566 209104747 IDH1_Exon8_NM_001282387.1 1288.58 3.04 1285.54 99.764081
chrX 70461999 70462294 ZMYM3_Exon23_NM_201599.3 864.24 2.04 862.2 99.763954
chr12 50490612 50490775 SMARCD1_Exon11_NM_003076.5 1448.52 3.42 1445.1 99.763897
chr1 198663126 198663330 PTPRC_Exon4_NM_001267798.2 1041.16 2.46 1038.7 99.763725
chr5 37007404 37007596 NIPBL_Exon18_NM_015384.5 1362.48 3.22 1359.26 99.763666
chr11 118355556 118355710 KMT2A_Exon10_NM_001197104.1 1438.52 3.40 1435.12 99.763646
chr16 3633077 3633531 SLX4_Exon14_NM_032444.4 1302.96 3.08 1299.88 99.763615
chr3 142297467 142297566 ATR_Exon1_NM_001184.4 1343.46 3.18 1340.28 99.763298
chr15 89828306 89828469 FANCI_Exon18_NM_001113378.1 1612.24 3.82 1608.42 99.763063
chr5 225977 226182 SDHA_Exon4_NM_001294332.1 1383.78 3.28 1380.5 99.762968
chr14 68352565 68352725 RAD51B_Exon6_NM_001321819.1 2083.56 4.94 2078.62 99.762906
chr22 29085102 29085223 CHEK2_Exon15_NM_001005735.2 1263.18 3.00 1260.18 99.762504
chrX 53621438 53621601 HUWE1_Exon31_NM_031407.7 1338.16 3.18 1334.98 99.76236
chr7 74125342 74125460 GTF2I_Exon9_NM_001280800.1 1614.94 3.84 1611.1 99.76222
chr6 161507595 161507719 MAP3K4_Exon9_NM_001363582.1 1562.16 3.72 1558.44 99.761868
chr1 39757561 39757730 MACF1_Exon15_NM_012090.5 1292.64 3.08 1289.56 99.761728
chr3 178928198 178928373 PIK3CA_Exon9_NM_006218.4 1753.70 4.18 1749.52 99.761647
chr1 98187026 98187267 DPYD_Exon5_NM_000110.4 914.52 2.18 912.34 99.761624
chr8 71060487 71060738 NCOA2_Exon12_NM_001321712.2 1751.46 4.18 1747.28 99.761342
chr4 143044424 143044588 INPP4B_Exon21_NM_003866.3 1315.52 3.14 1312.38 99.761311
chr16 2132416 2132525 TSC2_Exon28_NM_001318831.1 1399.24 3.34 1395.9 99.761299
chr17 58700861 58701130 PPM1D_Exon2_NM_003620.4 1648.58 3.94 1644.64 99.761006
chr5 38981948 38982158 RICTOR_Exon8_NM_001285439.2 1269.34 3.04 1266.3 99.760505
chr6 26031857 26032308 H3C2_Exon1_NM_003537.3 1753.22 4.20 1749.02 99.760441
chr5 56161146 56161303 MAP3K1_Exon5_NM_005921.2 1610.52 3.86 1606.66 99.760326
chr2 39234151 39234354 SOS1_Exon16_NM_005633.3 1409.84 3.38 1406.46 99.760256
chr11 32417782 32417973 WT1_Exon3_NM_001367854.1 1124.30 2.70 1121.6 99.759851
chr9 15469915 15470011 PSIP1_Exon11_NM_033222.5 1281.90 3.08 1278.82 99.759732
chr9 8340322 8340489 PTPRD_Exon27_NM_130392.3 1331.32 3.20 1328.12 99.759637
chr5 67591978 67592189 PIK3R1_Exon15_NM_181523.3 1821.08 4.38 1816.7 99.759483
chr3 185161212 185161444 MAP3K13_Exon5_NM_001242314.2 1620.62 3.90 1616.72 99.759351
chrX 44919246 44919421 KDM6A_Exon13_NM_021140.3 880.94 2.12 878.82 99.759348
